filename,app_result_type,app_raw_score,threshold,image_path,image_ext,width,height,aspect_ratio,long_edge,file_size_kb,python_stage3_score,abs_delta,expected_file_sha256,matched_file_sha256,hash_match,app_label_from_score,python_label_from_score,verdict
gA_318.jpg,genuine,0.073828,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_318.jpg,.jpg,720,1502,0.4793608521970706,1502,47.494140625,0.07382632791996002,1.6720800399827596e-06,20361b021de25c1c4e3c66110d74b744b3d5a7b28ab1455ed1955c39927eb033,20361b021de25c1c4e3c66110d74b744b3d5a7b28ab1455ed1955c39927eb033,True,genuine,genuine,model_gap_or_data_shift
gA_319.jpg,genuine,0.022426,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_319.jpg,.jpg,720,2030,0.35467980295566504,2030,54.0498046875,0.022426217794418335,2.1779441833347235e-07,e02ae04d74817756f617320de089fb127ee47d9b2309269ebb6b7d657e7b1a72,e02ae04d74817756f617320de089fb127ee47d9b2309269ebb6b7d657e7b1a72,True,genuine,genuine,model_gap_or_data_shift
gA_320.jpg,genuine,0.023731,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_320.jpg,.jpg,720,1530,0.47058823529411764,1530,49.4892578125,0.023730210959911346,7.890400886521876e-07,f713b5b091db010dcbd918773c9dd8846b31e21d6c4a0035f27f011008577cd9,f713b5b091db010dcbd918773c9dd8846b31e21d6c4a0035f27f011008577cd9,True,genuine,genuine,model_gap_or_data_shift
gA_321.jpg,fraudulent,0.227817,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_321.jpg,.jpg,720,1530,0.47058823529411764,1530,50.072265625,0.22781534492969513,1.6550703048623383e-06,b0ab6354b65d4330fea557f55c90e93bcb165333259c76aeb2571a3261039111,b0ab6354b65d4330fea557f55c90e93bcb165333259c76aeb2571a3261039111,True,fraudulent,fraudulent,model_gap_or_data_shift
gA_322.jpg,genuine,0.029203,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_322.jpg,.jpg,720,2030,0.35467980295566504,2030,52.4775390625,0.029202263802289963,7.361977100370232e-07,998044a64257325de478d726c8001b5235188ecd60211c855a7e559ff74d4df7,998044a64257325de478d726c8001b5235188ecd60211c855a7e559ff74d4df7,True,genuine,genuine,model_gap_or_data_shift
gA_323.jpg,genuine,0.018886,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_323.jpg,.jpg,720,1530,0.47058823529411764,1530,51.6328125,0.018884550780057907,1.4492199420929053e-06,392d3f46f9df64a0af4f6c95ef8f4f3e9c302cc07ef78233ea66de69bc442938,392d3f46f9df64a0af4f6c95ef8f4f3e9c302cc07ef78233ea66de69bc442938,True,genuine,genuine,model_gap_or_data_shift
gA_324.jpg,unclear,0.181814,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_324.jpg,.jpg,720,1530,0.47058823529411764,1530,51.1640625,0.18180745840072632,6.541599273685028e-06,24e3f217c281f9ce92978e64bc74fc2ef98b0fd514352b0ffe552835c3ae1a2f,24e3f217c281f9ce92978e64bc74fc2ef98b0fd514352b0ffe552835c3ae1a2f,True,fraudulent,fraudulent,model_gap_or_data_shift
gA_327.jpg,unclear,0.18063,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_327.jpg,.jpg,720,1530,0.47058823529411764,1530,51.0517578125,0.1806214302778244,8.569722175610917e-06,083b9ed136db7dc394a4098122fa7619785f330f781b64424550ebe43f1c5032,083b9ed136db7dc394a4098122fa7619785f330f781b64424550ebe43f1c5032,True,fraudulent,fraudulent,model_gap_or_data_shift
gA_328.jpg,genuine,0.01491,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_328.jpg,.jpg,720,2030,0.35467980295566504,2030,53.6572265625,0.014909305609762669,6.943902373310329e-07,4306e48b03a81596d1d75af14cdcd669f05688a2a25de619745daf803c48560e,4306e48b03a81596d1d75af14cdcd669f05688a2a25de619745daf803c48560e,True,genuine,genuine,model_gap_or_data_shift
gA_329.jpg,genuine,0.049908,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_329.jpg,.jpg,720,1502,0.4793608521970706,1502,49.591796875,0.04990654066205025,1.4593379497537806e-06,2f295ba4e12983c15ceb962a2f835a66ec6a74a749c43259247ee594bc896a5f,2f295ba4e12983c15ceb962a2f835a66ec6a74a749c43259247ee594bc896a5f,True,genuine,genuine,model_gap_or_data_shift
gA_330.jpg,genuine,0.100301,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_330.jpg,.jpg,720,1530,0.47058823529411764,1530,50.79296875,0.10029850155115128,2.4984488487256318e-06,1703d6ed95cd954ebc0eb9f1adfd46e58817bfa3935af2865de70b72e6ca616c,1703d6ed95cd954ebc0eb9f1adfd46e58817bfa3935af2865de70b72e6ca616c,True,genuine,genuine,model_gap_or_data_shift
